Date,BCHARTS/MTGOXUSD - High,BCHARTS/MTGOXUSD - Low,BCHARTS/MTGOXUSD - Volume (Currency),BCHARTS/MTGOXUSD - Weighted Price,BCHARTS/B7USD - High,BCHARTS/B7USD - Low,BCHARTS/B7USD - Volume (Currency),BCHARTS/B7USD - Weighted Price,BCHARTS/BCMBMUSD - High,BCHARTS/BCMBMUSD - Low,BCHARTS/BCMBMUSD - Volume (Currency),BCHARTS/BCMBMUSD - Weighted Price,BCHARTS/BCMLRUSD - High,BCHARTS/BCMLRUSD - Low,BCHARTS/BCMLRUSD - Volume (Currency),BCHARTS/BCMLRUSD - Weighted Price,BCHARTS/BCMMBUSD - High,BCHARTS/BCMMBUSD - Low,BCHARTS/BCMMBUSD - Volume (Currency),BCHARTS/BCMMBUSD - Weighted Price,BCHARTS/LYBITUSD - High,BCHARTS/LYBITUSD - Low,BCHARTS/LYBITUSD - Volume (Currency),BCHARTS/LYBITUSD - Weighted Price,BCHARTS/B2CUSD - High,BCHARTS/B2CUSD - Low,BCHARTS/B2CUSD - Volume (Currency),BCHARTS/B2CUSD - Weighted Price,BCHARTS/ANXHKUSD - High,BCHARTS/ANXHKUSD - Low,BCHARTS/ANXHKUSD - Volume (Currency),BCHARTS/ANXHKUSD - Weighted Price,BCHARTS/BITMEUSD - High,BCHARTS/BITMEUSD - Low,BCHARTS/BITMEUSD - Volume (Currency),BCHARTS/BITMEUSD - Weighted Price,BCHARTS/CRYPTOXUSD - High,BCHARTS/CRYPTOXUSD - Low,BCHARTS/CRYPTOXUSD - Volume (Currency),BCHARTS/CRYPTOXUSD - Weighted Price,BCHARTS/BITBOXUSD - High,BCHARTS/BITBOXUSD - Low,BCHARTS/BITBOXUSD - Volume (Currency),BCHARTS/BITBOXUSD - Weighted Price,BCHARTS/INTRSNGUSD - High,BCHARTS/INTRSNGUSD - Low,BCHARTS/INTRSNGUSD - Volume (Currency),BCHARTS/INTRSNGUSD - Weighted Price,BCHARTS/BTCEUSD - High,BCHARTS/BTCEUSD - Low,BCHARTS/BTCEUSD - Volume (Currency),BCHARTS/BTCEUSD - Weighted Price,BCHARTS/WEEXUSD - High,BCHARTS/WEEXUSD - Low,BCHARTS/WEEXUSD - Volume (Currency),BCHARTS/WEEXUSD - Weighted Price,BCHARTS/BITSTAMPUSD - High,BCHARTS/BITSTAMPUSD - Low,BCHARTS/BITSTAMPUSD - Volume (Currency),BCHARTS/BITSTAMPUSD - Weighted Price,BCHARTS/BCMPPUSD - High,BCHARTS/BCMPPUSD - Low,BCHARTS/BCMPPUSD - Volume (Currency),BCHARTS/BCMPPUSD - Weighted Price,BCHARTS/BITFLOORUSD - High,BCHARTS/BITFLOORUSD - Low,BCHARTS/BITFLOORUSD - Volume (Currency),BCHARTS/BITFLOORUSD - Weighted Price,BCHARTS/BTC24USD - High,BCHARTS/BTC24USD - Low,BCHARTS/BTC24USD - Volume (Currency),BCHARTS/BTC24USD - Weighted Price,BCHARTS/BTCEXUSD - High,BCHARTS/BTCEXUSD - Low,BCHARTS/BTCEXUSD - Volume (Currency),BCHARTS/BTCEXUSD - Weighted Price,BCHARTS/BTCTREEUSD - High,BCHARTS/BTCTREEUSD - Low,BCHARTS/BTCTREEUSD - Volume (Currency),BCHARTS/BTCTREEUSD - Weighted Price,BCHARTS/EXCHBUSD - High,BCHARTS/EXCHBUSD - Low,BCHARTS/EXCHBUSD - Volume (Currency),BCHARTS/EXCHBUSD - Weighted Price,BCHARTS/FBTCUSD - High,BCHARTS/FBTCUSD - Low,BCHARTS/FBTCUSD - Volume (Currency),BCHARTS/FBTCUSD - Weighted Price,BCHARTS/GLOBALUSD - High,BCHARTS/GLOBALUSD - Low,BCHARTS/GLOBALUSD - Volume (Currency),BCHARTS/GLOBALUSD - Weighted Price,BCHARTS/IMCEXUSD - High,BCHARTS/IMCEXUSD - Low,BCHARTS/IMCEXUSD - Volume (Currency),BCHARTS/IMCEXUSD - Weighted Price,BCHARTS/RUXUMUSD - High,BCHARTS/RUXUMUSD - Low,BCHARTS/RUXUMUSD - Volume (Currency),BCHARTS/RUXUMUSD - Weighted Price,BCHARTS/THLRUSD - High,BCHARTS/THLRUSD - Low,BCHARTS/THLRUSD - Volume (Currency),BCHARTS/THLRUSD - Weighted Price,BCHARTS/THUSD - High,BCHARTS/THUSD - Low,BCHARTS/THUSD - Volume (Currency),BCHARTS/THUSD - Weighted Price,BCHARTS/LOCALBTCUSD - High,BCHARTS/LOCALBTCUSD - Low,BCHARTS/LOCALBTCUSD - Volume (Currency),BCHARTS/LOCALBTCUSD - Weighted Price,BCHARTS/COTRUSD - High,BCHARTS/COTRUSD - Low,BCHARTS/COTRUSD - Volume (Currency),BCHARTS/COTRUSD - Weighted Price,BCHARTS/HITBTCUSD - High,BCHARTS/HITBTCUSD - Low,BCHARTS/HITBTCUSD - Volume (Currency),BCHARTS/HITBTCUSD - Weighted Price,BCHARTS/KRAKENUSD - High,BCHARTS/KRAKENUSD - Low,BCHARTS/KRAKENUSD - Volume (Currency),BCHARTS/KRAKENUSD - Weighted Price,BCHARTS/BITFINEXUSD - High,BCHARTS/BITFINEXUSD - Low,BCHARTS/BITFINEXUSD - Volume (Currency),BCHARTS/BITFINEXUSD - Weighted Price,BCHARTS/JUSTUSD - High,BCHARTS/JUSTUSD - Low,BCHARTS/JUSTUSD - Volume (Currency),BCHARTS/JUSTUSD - Weighted Price,BCHARTS/CBXUSD - High,BCHARTS/CBXUSD - Low,BCHARTS/CBXUSD - Volume (Currency),BCHARTS/CBXUSD - Weighted Price,BCHARTS/LAKEUSD - High,BCHARTS/LAKEUSD - Low,BCHARTS/LAKEUSD - Volume (Currency),BCHARTS/LAKEUSD - Weighted Price,BCHARTS/VCXUSD - High,BCHARTS/VCXUSD - Low,BCHARTS/VCXUSD - Volume (Currency),BCHARTS/VCXUSD - Weighted Price,BCHARTS/CRYTRUSD - High,BCHARTS/CRYTRUSD - Low,BCHARTS/CRYTRUSD - Volume (Currency),BCHARTS/CRYTRUSD - Weighted Price,BCHARTS/ROCKUSD - High,BCHARTS/ROCKUSD - Low,BCHARTS/ROCKUSD - Volume (Currency),BCHARTS/ROCKUSD - Weighted Price,BCHARTS/ICBITUSD - High,BCHARTS/ICBITUSD - Low,BCHARTS/ICBITUSD - Volume (Currency),BCHARTS/ICBITUSD - Weighted Price,BCHARTS/BITKONANUSD - High,BCHARTS/BITKONANUSD - Low,BCHARTS/BITKONANUSD - Volume (Currency),BCHARTS/BITKONANUSD - Weighted Price,BCHARTS/BITMARKETUSD - High,BCHARTS/BITMARKETUSD - Low,BCHARTS/BITMARKETUSD - Volume (Currency),BCHARTS/BITMARKETUSD - Weighted Price,BCHARTS/ITBITUSD - High,BCHARTS/ITBITUSD - Low,BCHARTS/ITBITUSD - Volume (Currency),BCHARTS/ITBITUSD - Weighted Price,BCHARTS/1COINUSD - High,BCHARTS/1COINUSD - Low,BCHARTS/1COINUSD - Volume (Currency),BCHARTS/1COINUSD - Weighted Price,BCHARTS/BITBAYUSD - High,BCHARTS/BITBAYUSD - Low,BCHARTS/BITBAYUSD - Volume (Currency),BCHARTS/BITBAYUSD - Weighted Price,BCHARTS/BITALOUSD - High,BCHARTS/BITALOUSD - Low,BCHARTS/BITALOUSD - Volume (Currency),BCHARTS/BITALOUSD - Weighted Price,BCHARTS/IBWTUSD - High,BCHARTS/IBWTUSD - Low,BCHARTS/IBWTUSD - Volume (Currency),BCHARTS/IBWTUSD - Weighted Price,BCHARTS/COINBASEUSD - High,BCHARTS/COINBASEUSD - Low,BCHARTS/COINBASEUSD - Volume (Currency),BCHARTS/COINBASEUSD - Weighted Price,BCHARTS/EXMOUSD - High,BCHARTS/EXMOUSD - Low,BCHARTS/EXMOUSD - Volume (Currency),BCHARTS/EXMOUSD - Weighted Price,BCHARTS/BITCUREXUSD - High,BCHARTS/BITCUREXUSD - Low,BCHARTS/BITCUREXUSD - Volume (Currency),BCHARTS/BITCUREXUSD - Weighted Price
2014-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.82434,590.0416,252833.517517,599.826033053,,,,,,,,,,,,,,,,,594.999,582.101,856710.978797,587.589757937,,,,,602.83,589.0,2258634.49413,595.50813747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.67,522.99,138596.014285,657.979197029,599.0,596.36,8353.40223491,598.562506595,603.29,592.1,270515.6655,596.401220292,600.0,600.0,92.7,600.0,599.78,590.1,1789011.9036,593.929890342,599.0,599.0,59.9,599.0,615.0,596.24,3024.43366754,612.333690923,601.26,593.78,1871917.20568,596.937195884,0.0,0.0,0.0,0.0,,,,,591.0,575.0,3918.2476,583.072559524,,,,,613.9,601.2,2688.50003708,608.898557104,,,,,595.0,589.99,506693.703037,591.957413862,600.1,594.0,509733.633,596.926718818,594.39,592.55,2110.71349006,592.825292597,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2014-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.54032,565.166,456695.438671,586.761863447,,,,,,,,,,,,,,,,,587.94,562.0,3359814.94993,572.8077964,,,,,596.0,570.5,6135233.2952,582.094194608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199.9,529.73,477090.467372,633.629361481,599.68,569.25,85053.5461966,585.984373063,596.16,573.23,299264.3202,586.286968498,599.99999,574.57864,2408.14713701,588.395591494,592.0,572.0,6654838.89792,581.530865152,599.999,578.113,4274.84947014,584.872338756,626.8,585.14,27561.6325455,606.2803284,596.29,579.0,878647.356959,587.690963825,595.0,590.0,321.2038981,594.441601901,,,,,577.0,575.0,2959.7563,576.950545809,,,,,606.48,551.0,2191.00465224,596.269390172,,,,,587.99,571.0,860042.269376,582.866748419,596.7,576.4,499538.299,584.734050099,593.02,580.17,2765.48449983,582.390219478,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2014-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.62106,571.1485,864584.92722,587.489264872,,,,,,,,,,,,,,,,,583.4,572.159,1390606.54664,576.699167352,,,,,591.95,578.0,2380636.71247,582.902534144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,524.2,473643.127363,635.791603057,595.8,574.57,58518.4096799,586.579898392,592.22,578.91,245316.7655,585.439623655,597.66468,575.0711,1569.84495618,586.137674996,590.0,577.11,2441686.30181,582.828942399,0.0,0.0,0.0,0.0,611.65,590.0,6903.00259322,600.341770555,591.43,579.6,3596486.54021,586.087114953,620.00124,590.0,30.3990368715,601.608738317,,,,,589.97,580.01,598.4999,581.067864078,,,,,610.0,581.0,433.0916519,607.763672989,,,,,585.71,566.23,817449.246563,578.345408164,587.9,577.4,492138.369,583.261278547,586.57,582.26,727.201628471,586.302000704,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2014-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.55114,562.683,630058.013922,581.508767155,,,,,,,,,,,,,,,,,579.883,555.0,2400562.68961,566.746696271,,,,,586.0,557.12,5994579.05233,570.980697301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,503.29,456257.628276,626.834107608,591.85,554.4,91658.0859903,564.266739704,585.35,559.39,293672.329,575.974913213,588.98043,566.75121,6730.61187888,576.789242872,583.98,561.55,4198292.49807,570.95753246,590.999,563.599,2268.73155453,576.638315409,604.0,565.41,28539.320324,584.568616488,586.22,564.46,1925034.15601,577.915741383,615.0,575.01,269.910963801,582.677345242,,,,,589.8,570.0,3465.55,576.630615641,,,,,608.0,563.0,4556.61424276,587.178226427,,,,,575.83,550.0,742306.3887,567.429887849,583.8,562.0,489433.673,575.811095425,580.13,572.0,2520.3837799,575.219186166,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2014-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.34707,511.0168,403933.636888,565.659385976,,,,,,,,,,,,,,,,,584.999,555.101,2851695.07089,572.997265736,,,,,590.0,555.9,5410699.00484,576.623742011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1262.14,472.14,435792.205233,623.432118477,589.0,555.64,28982.6321407,579.520212478,588.98,557.85,266649.2623,575.295064293,591.9492,567.62816,18998.1843895,574.884489485,590.0,561.47,6930345.3582,577.239852758,589.999,569.812,1837.76219129,578.010791546,604.47,578.5,18020.637828,582.064960017,594.31,564.44,1487248.68449,578.644876303,615.00236775,610.001586,19.6986018832,613.24522781,,,,,594.77,557.0,1262.3008,576.393059361,,,,,589.0,562.17,654.45052584,578.256776162,,,,,586.0,553.5,631487.488479,569.83627506,590.2,562.4,497758.071,576.769760489,575.78,567.94,3789.69204303,568.590461486,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2014-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.18942,571.61539,802836.154895,588.691816019,,,,,,,,,,,,,,,,,598.5,575.001,2507502.81329,587.747093522,,,,,607.2,581.77,7112161.72636,595.678645144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260.5,511.69,499457.875192,640.815904034,500000.0,577.81,176307.932844,657.544224593,606.63,582.61,313496.2785,592.766234613,602.36146,584.77374,1807.69894002,593.502185734,605.72,579.1,5596045.06454,590.566381119,603.999,597.0,567.80081811,602.831347726,610.0,585.34,7000.9671918,603.470128085,604.14,587.72,4864448.23367,598.645052117,0.0,0.0,0.0,0.0,,,,,584.15,583.0,600.5245,583.033495146,,,,,628.96,583.0,1932.88963709,590.486555036,,,,,606.1,100.0,886704.656137,429.806315825,597.6,583.8,506215.878,591.187216649,594.91,586.42,2582.45964661,589.121973174,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2014-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.75303,571.61039,262815.727047,594.011707744,,,,,,,,,,,,,,,,,591.968,575.103,1384964.69851,582.847497346,,,,,599.09,584.95,2088279.28825,591.627706709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265.82,542.7,296331.627878,644.025164239,594.0,583.22,39434.5737988,590.480750823,598.34,585.95,237901.8162,592.842623041,601.18073,590.4867,1525.89054448,593.261978993,596.6,585.0,1505266.51735,589.785162737,610.0,585.158,739.72827937,588.524551578,609.99,596.18,1418.5894015,606.654553028,599.99,588.59,642737.770138,595.79281175,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,599.0,591.2,194.661256684,593.778013695,,,,,593.31,583.68,577972.35769,587.297466869,594.8,582.5,503607.008,588.559717645,592.65,587.4,1297.18823674,592.195438293,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2014-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.50742,571.61106,200159.940969,584.844779325,,,,,,,,,,,,,,,,,585.0,572.0,1142181.93466,578.944116615,,,,,591.0,578.21,1636449.66003,583.837201795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265.82,529.2,110945.505537,662.935111213,594.0,574.15,4794.36861237,587.997423088,589.86,579.54,246338.3977,585.4049375,594.80136,578.85629,1058.22089081,592.829347252,589.0,578.13,1613786.94828,583.514995577,619.999,583.851,839.74251538,610.45988658,608.88,593.25,2765.32131628,598.180858118,593.34,582.11,477948.649717,589.428935804,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,597.04,581.01,69.9791413808,585.729301194,,,,,583.86,578.34,358795.130855,580.433763415,588.3,576.1,500027.609,583.170181822,591.66,587.21,457.931621758,587.522069698,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2014-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4980.00001,578.95467,519122.729063,603.143148685,,,,,,,,,,,,,,,,,588.88,576.0,1543798.45879,582.019958803,,,,,595.7,581.8,3093635.0187,588.185156001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,544.85,515000.767133,639.441602099,594.0,585.0,9809.28590415,587.438383253,595.67,583.65,359343.5002,588.6630958,596.2458,579.32951,2427.62735827,590.616406173,595.0,581.22,1755742.04897,588.910752572,600.0,583.361,1159.09407086,591.329271158,625.0,600.0,10818.1487892,612.74016022,595.92,587.0,1472789.49714,591.950700484,609.99999999,609.99999999,1.61527999997,609.99999999,,,,,0.0,0.0,0.0,0.0,,,,,603.89,582.1,528.507789183,588.030219015,,,,,587.81,581.11,545980.122017,585.289072595,589.4,583.0,442411.875,585.921669514,589.23,589.16,803.50309974,589.200376222,655.0,635.0,993.55,649.379084967,,,,,,,,,,,,,,,,
2014-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.04277,577.66144,387492.519249,586.758073796,,,,,,,,,,,,,,,,,583.879,574.76,1301240.74524,578.56949423,,,,,589.0,578.25,4019064.85026,582.021642588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247.4,512.77,473506.226572,641.612134741,593.64,582.0,16480.1402511,585.115916564,589.4,579.39,611319.7595,582.764308389,598.03405,579.00019,5380.36942793,595.019141262,588.77,579.0,2249895.29544,582.601439033,634.999,574.841,3870.99122611,589.388430255,620.0,595.0,10953.1850428,607.945145495,595.1,585.86,1976469.87222,589.783068488,609.99999999,582.0,3.63622717999,587.38923413,,,,,0.0,0.0,0.0,0.0,,,,,590.0,578.81,2015.88075918,585.297037576,,,,,583.99,574.19,571068.525758,581.216567018,587.7,580.4,527685.196,584.874194764,587.12,579.04,1698.40644415,579.754058826,600.0,600.0,278.4,600.0,,,,,,,,,,,,,,,,
2014-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.76882,574.41932,365363.305036,585.092792316,,,,,,,,,,,,,,,,,584.37,572.186,1383256.01625,578.429007833,,,,,586.36,576.44,4409726.80995,581.740524069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.41,494.93,463766.82067,630.340637549,590.41,570.94,63150.961089,575.406979919,586.31,577.21,612930.3069,581.936375539,0.0,0.0,0.0,0.0,586.3,574.01,2356629.7471,580.562036963,610.999,573.051,1712.72280035,585.686420802,605.76,595.0,6003.02898722,598.260159747,594.28,587.68,1465505.09858,590.07113587,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,595.0,579.33,750.541552853,587.673004312,,,,,583.7,574.26,547518.209641,578.717874052,587.5,582.5,517093.895,584.927994525,580.51,577.66,1399.11202297,578.73627725,,,,,,,,,,,,,,,,,,,,
2014-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.96362,579.0,305333.913999,583.556233722,,,,,,,,,,,,,,,,,589.0,578.0,1889866.05501,583.704553268,,,,,591.9,579.0,2597668.93751,585.584776817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.27,488.33,489940.666898,634.638745007,594.0,573.41,16892.4468335,587.495857796,591.77,579.6,529888.3377,585.208055154,593.00001,577.23864,9858.05474641,586.434789077,592.7,576.5,3494690.46194,586.317606634,600.0,580.0,1955.36307255,586.931734219,618.18,588.18,12584.6978871,606.956130163,595.93,588.76,1185004.63878,592.101111677,600.00240001,582.25000001,41.6016324521,582.300093823,,,,,0.0,0.0,0.0,0.0,,,,,593.57,579.5,2084.60631529,587.874595918,,,,,583.35,577.51,697697.699328,582.032479912,590.0,583.1,511753.514,585.892329357,587.51,581.06,2166.82800963,582.787112306,,,,,,,,,,,,,,,,,,,,
2014-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.95543,567.0,384851.828866,586.303077808,,,,,,,,,,,,,,,,,595.0,583.159,1621250.39131,589.761235408,,,,,595.0,584.0,2577603.28862,590.2373607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041.67,525.33,412314.210754,633.389702133,597.0,582.02,9559.87197515,592.723451961,595.07,585.51,739457.1491,590.771722086,590.0,583.91906,251.928239797,589.632735785,598.88,586.81,1953087.14045,593.071365423,599.761,583.293,1053.19981458,590.51421315,612.5,601.53,9500.70703241,610.029152723,608.96,592.8,1346073.25018,599.488685436,600.0,588.0,44.50966824,599.438727236,,,,,596.09,585.47,454.1105,589.753896104,,,,,593.57,580.0,523.2009637,590.098075202,,,,,587.63,582.93,479553.132095,585.859364245,602.2,588.1,519259.914,593.534867293,590.23,587.82,1365.36393314,588.291632981,,,,,,,,,,,,,,,,,,,,
2014-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.9554,583.11325,199824.950764,585.255504071,,,,,,,,,,,,,,,,,589.989,580.0,1110681.23999,583.653210597,,,,,591.35,585.21,955797.156915,587.594965001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265.82,530.82,259318.61983,637.310746259,596.48,580.44,12962.1412302,592.372419084,591.02,585.64,395280.962,588.040705147,590.0,578.13503,4552.33570497,583.327123015,591.0,584.19,899153.103686,587.548286071,596.057,581.12,621.61460834,589.057405536,611.0,598.05,11860.6233744,603.805834771,595.42,587.92,482055.643591,590.798775093,605.0,588.0,611.15174827,604.997094676,,,,,596.42,577.11,1554.0485,586.433396226,,,,,583.0,583.0,127.677,583.0,,,,,583.91,581.29,405221.114673,582.985276753,592.1,585.1,505863.625,587.543990569,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2014-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.85365,582.2675,211434.449481,584.052147296,,,,,,,,,,,,,,,,,589.696,580.0,656992.660625,584.981676485,,,,,597.0,586.0,1899217.59608,591.455473553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.25,530.16,126424.109197,658.260738158,598.87,580.46,49970.383196,583.615954562,596.49,584.93,439765.2295,589.948391532,595.35548,583.24163,976.29905443,588.587697572,594.49,583.31,1102055.89372,588.867379081,598.071,581.12,855.71826964,588.106354217,620.0,598.05,8892.44735222,612.981592518,597.35,588.56,627011.993339,592.80136716,610.001586,608.0,98.1312486152,609.360943032,,,,,595.98,587.59,1361.5974,589.436103896,,,,,585.0,580.1,333.583824419,580.133482768,,,,,586.41,580.0,395285.79895,583.3156851,591.9,585.4,494787.703,588.409545838,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2014-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.81704,581.83346,206145.187534,583.987211629,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,590.99,571.0,3529093.65909,579.813355491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265.82,529.38,539364.915986,633.337434504,596.0,566.28,33332.9972069,577.14003526,590.82,572.8,599547.451,582.63359766,595.36446,572.76593,280.238105779,586.377662197,588.7,567.02,4556911.85949,576.082975406,598.081,568.646,3375.33590192,584.085370407,608.0,588.2,28459.094422,599.815384313,593.89,572.31,1190635.86179,584.78656807,610.001586,589.0,5.03737969434,602.56098354,,,,,596.68,572.65,1616.3859,587.776690909,,,,,600.2,580.1,2051.21677398,586.890722378,,,,,583.15,572.5,557305.69421,580.202576612,593.2,569.6,535134.328,585.140429068,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2014-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,574.59,561.9,3671990.52504,568.085072065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,511.76,553909.677075,615.900150392,579.69,557.14,27969.1427845,567.603441923,574.01,562.57,521937.9227,568.634159912,579.99771,566.99001,2179.80290581,570.760558878,578.8,562.51,4055025.43416,568.807530097,581.706,559.19,3703.35589742,569.338013676,598.88,579.0,11648.8897725,589.626071976,578.86,562.45,1550162.88964,568.526938153,605.00093775,588.03,89.0416380871,593.705438487,,,,,580.64,566.75,1810.7548,574.842793651,,,,,580.0,563.7,5542.38959138,576.523302232,,,,,570.55,563.0,443261.440611,566.782940729,576.6,559.2,519759.588,566.082085017,588.64,563.11,1606.98545112,573.258477462,,,,,,,,,,,,,,,,,,,,
2014-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.48513,507.56304,110889.454771,549.872807842,,,,,,,,,,,,,,,,,551.999,523.0,4036723.62979,536.922520376,,,,,572.0,524.55,13894654.1147,544.694070533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,497.0,487862.74888,593.499484775,576.59,536.46,30308.9599595,552.222483521,571.8,525.7,438096.8321,551.488352195,571.70103,531.63618,2443.4136683,561.806115369,571.4,525.0,9974102.77198,545.277977745,574.0,532.74,4894.85296864,552.321225754,599.99,550.02,34668.4723348,567.985398394,574.89,523.79,2000889.10093,547.630181983,607.0,582.2,1352.35963886,588.955300847,,,,,579.75,536.65,4957.1637,555.735840807,,,,,583.97,541.1,4841.47513304,559.255033704,,,,,567.69,530.52,1037068.90949,550.056603529,571.7,522.0,604490.452,548.315526328,563.11,546.82,2515.06958694,554.330913206,,,,,,,,,,,,,,,,,,,,
2014-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.05621,501.34463,550932.911542,533.987127016,,,,,,,,,,,,,,,,,539.723,491.0,5704781.88722,510.313239681,,,,,551.86,497.0,13325281.4637,515.949387682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.06,466.55,387787.06433,569.27275597,555.35,500.49,30163.9202646,521.083722265,549.93,498.0,266813.6947,519.780438518,553.8341,501.0,16362.6963756,514.094033863,546.5,451.0,20776116.6781,506.071513941,559.999,497.501,6463.65405227,525.875282805,579.99,516.01,35356.7024605,548.08440678,544.76,495.98,5312472.44156,514.197977696,582.2,572.000572,263.966719594,582.077470594,,,,,554.9,510.55,4405.8595,528.280515588,,,,,640.0,520.0,5547.46886376,540.88923547,,,,,549.0,503.0,909189.812678,517.090988604,540.0,493.8,493715.328,515.478844829,550.0,509.5,2440.52113636,525.295551546,,,,,,,,,,,,,,,,,,,,
2014-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.4461,490.31434,590349.138008,518.111647076,,,,,,,,,,,,,,,,,517.423,480.0,3528499.25558,498.731269371,,,,,521.79,481.55,8310479.68157,500.794618392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.81,454.46,393957.963243,551.585021613,526.1,487.67,68139.0825093,496.471628622,520.05,487.19,239925.3723,506.68477002,530.0,501.0,12475.5853214,520.744726251,519.5,478.0,10660639.8667,496.647040948,558.0,330.0,6589.32247572,493.570377019,553.68,510.0,18218.4820102,528.366159882,515.3,483.09,1902120.3801,500.648058713,572.0,560.0101,348.645777077,565.665924345,,,,,530.0,487.78,1988.9233,516.603454545,,,,,530.0,503.0,2580.08346914,515.569440432,,,,,525.0,489.99,819052.69231,506.657911746,513.4,481.8,452755.082,501.428772995,509.5,509.5,88.036505,509.5,,,,,,,,,,,,,,,,,,,,
